Year,TCEQ Registered Entity Reference Number,TCEQ Air Account Number,Organization,Site,Nearby City,County,Latitude (Decimal),Longitude (Decimal),TCEQ Contaminant Code,TCEQ Contaminant Name,CAS Number,Annual Emissions (tpy),Ozone Season Emissions (ppd) ,Emissions From SSMS (tpy),Emission Events (tpy),Is Hazardous Air Pollutant (Y/N)?,Is VOC? (Y)?
2020,RN102599719,JE0024D,VEOLIA ES TECHNICAL SOLUTIONS LLC,HAZARDOUS WASTE DISPOSAL                          ,PORT ARTHUR    ,JEFFERSON,29.8530531,94.0952719,59834,CATECHOL,120809,0,0,0,0,Y,Y
2020,RN102599719,JE0024D,VEOLIA ES TECHNICAL SOLUTIONS LLC,HAZARDOUS WASTE DISPOSAL                          ,PORT ARTHUR    ,JEFFERSON,29.8530531,94.0952719,59836,"1,2-DIPHENYLHYDRAZINE",122667,0,0,0,0,Y,Y
2020,RN102599719,JE0024D,VEOLIA ES TECHNICAL SOLUTIONS LLC,HAZARDOUS WASTE DISPOSAL                          ,PORT ARTHUR    ,JEFFERSON,29.8530531,94.0952719,59837,"TRIS 2,3-DIBROMOPROPYL PHOSPHATE",126727,0,0,0,0,N,Y
2020,RN102599719,JE0024D,VEOLIA ES TECHNICAL SOLUTIONS LLC,HAZARDOUS WASTE DISPOSAL                          ,PORT ARTHUR    ,JEFFERSON,29.8530531,94.0952719,59838,CHLORAMBEN,133904,0,0,0,0,Y,Y
2020,RN102599719,JE0024D,VEOLIA ES TECHNICAL SOLUTIONS LLC,HAZARDOUS WASTE DISPOSAL                          ,PORT ARTHUR    ,JEFFERSON,29.8530531,94.0952719,59840,"4,4'-THIODIANILINE",139651,0,0.0002,0,0,Y,Y
2020,RN102599719,JE0024D,VEOLIA ES TECHNICAL SOLUTIONS LLC,HAZARDOUS WASTE DISPOSAL                          ,PORT ARTHUR    ,JEFFERSON,29.8530531,94.0952719,59841,P-NITROSODIPHENYLAMINE,156105,0,0,0,0,Y,Y
2020,RN102599719,JE0024D,VEOLIA ES TECHNICAL SOLUTIONS LLC,HAZARDOUS WASTE DISPOSAL                          ,PORT ARTHUR    ,JEFFERSON,29.8530531,94.0952719,59842,MUSTARD GAS,505602,0.0032,0.0175,0,0,N,Y
2020,RN102599719,JE0024D,VEOLIA ES TECHNICAL SOLUTIONS LLC,HAZARDOUS WASTE DISPOSAL                          ,PORT ARTHUR    ,JEFFERSON,29.8530531,94.0952719,59843,CHLOROBENZILATE,510156,0,0,0,0,Y,Y
2020,RN102599719,JE0024D,VEOLIA ES TECHNICAL SOLUTIONS LLC,HAZARDOUS WASTE DISPOSAL                          ,PORT ARTHUR    ,JEFFERSON,29.8530531,94.0952719,59845,"DIAMINOANISOLE, 2,4",615054,0,0,0,0,N,Y
2020,RN102599719,JE0024D,VEOLIA ES TECHNICAL SOLUTIONS LLC,HAZARDOUS WASTE DISPOSAL                          ,PORT ARTHUR    ,JEFFERSON,29.8530531,94.0952719,59846,"NITROSODI-N-PROPYLAMAINE, N",621647,0,0,0,0,N,Y
2020,RN102599719,JE0024D,VEOLIA ES TECHNICAL SOLUTIONS LLC,HAZARDOUS WASTE DISPOSAL                          ,PORT ARTHUR    ,JEFFERSON,29.8530531,94.0952719,59847,"TOLUIDINE HYDROCHLORIDE, O",636215,0,0,0,0,N,Y
2020,RN102599719,JE0024D,VEOLIA ES TECHNICAL SOLUTIONS LLC,HAZARDOUS WASTE DISPOSAL                          ,PORT ARTHUR    ,JEFFERSON,29.8530531,94.0952719,59848,"NITROSO-N-METHYLUREA, N",684935,0,0,0,0,Y,Y
2020,RN102599719,JE0024D,VEOLIA ES TECHNICAL SOLUTIONS LLC,HAZARDOUS WASTE DISPOSAL                          ,PORT ARTHUR    ,JEFFERSON,29.8530531,94.0952719,59849,"NITROSO-N-ETHYLUREA, N",759739,0,0,0,0,N,Y
2020,RN102599719,JE0024D,VEOLIA ES TECHNICAL SOLUTIONS LLC,HAZARDOUS WASTE DISPOSAL                          ,PORT ARTHUR    ,JEFFERSON,29.8530531,94.0952719,59851,"NITROSODI-N-BUTYLAMINE, N",924163,0,0,0,0,N,Y
2020,RN102599719,JE0024D,VEOLIA ES TECHNICAL SOLUTIONS LLC,HAZARDOUS WASTE DISPOSAL                          ,PORT ARTHUR    ,JEFFERSON,29.8530531,94.0952719,59852,PROPANE SULTONE,1120714,0,0,0,0,Y,Y
2020,RN102599719,JE0024D,VEOLIA ES TECHNICAL SOLUTIONS LLC,HAZARDOUS WASTE DISPOSAL                          ,PORT ARTHUR    ,JEFFERSON,29.8530531,94.0952719,59854,DIEPOXYBUTANE,1464535,0,0.0001,0,0,N,Y
2020,RN102599719,JE0024D,VEOLIA ES TECHNICAL SOLUTIONS LLC,HAZARDOUS WASTE DISPOSAL                          ,PORT ARTHUR    ,JEFFERSON,29.8530531,94.0952719,59855,TRIFLURALIN,1582098,0,0.0001,0,0,Y,Y
2020,RN102599719,JE0024D,VEOLIA ES TECHNICAL SOLUTIONS LLC,HAZARDOUS WASTE DISPOSAL                          ,PORT ARTHUR    ,JEFFERSON,29.8530531,94.0952719,59857,NITROFEN,1836755,0,0,0,0,Y,Y
2020,RN102599719,JE0024D,VEOLIA ES TECHNICAL SOLUTIONS LLC,HAZARDOUS WASTE DISPOSAL                          ,PORT ARTHUR    ,JEFFERSON,29.8530531,94.0952719,59858,FLUOMETURON,2164172,0,0,0,0,N,Y
2020,RN102599719,JE0024D,VEOLIA ES TECHNICAL SOLUTIONS LLC,HAZARDOUS WASTE DISPOSAL                          ,PORT ARTHUR    ,JEFFERSON,29.8530531,94.0952719,59859,DIALLATE,2303164,0,0,0,0,N,Y
2020,RN102599719,JE0024D,VEOLIA ES TECHNICAL SOLUTIONS LLC,HAZARDOUS WASTE DISPOSAL                          ,PORT ARTHUR    ,JEFFERSON,29.8530531,94.0952719,59860,"NITROSOMETHYLVINYLAMINE, N",4549400,0,0,0,0,N,Y
2020,RN102599719,JE0024D,VEOLIA ES TECHNICAL SOLUTIONS LLC,HAZARDOUS WASTE DISPOSAL                          ,PORT ARTHUR    ,JEFFERSON,29.8530531,94.0952719,59861,ACETOPHENONE,98862,0.0002,0.0013,0,0,Y,Y
2020,RN102599719,JE0024D,VEOLIA ES TECHNICAL SOLUTIONS LLC,HAZARDOUS WASTE DISPOSAL                          ,PORT ARTHUR    ,JEFFERSON,29.8530531,94.0952719,59862,TOXAPHENE,8001352,0,0,0,0,Y,Y
2020,RN102599719,JE0024D,VEOLIA ES TECHNICAL SOLUTIONS LLC,HAZARDOUS WASTE DISPOSAL                          ,PORT ARTHUR    ,JEFFERSON,29.8530531,94.0952719,59863,ZINEB,12122677,0,0,0,0,N,Y
2020,RN102599719,JE0024D,VEOLIA ES TECHNICAL SOLUTIONS LLC,HAZARDOUS WASTE DISPOSAL                          ,PORT ARTHUR    ,JEFFERSON,29.8530531,94.0952719,59864,"NITROSONORNICOTINE, N",16543558,0,0,0,0,N,Y
2020,RN102599719,JE0024D,VEOLIA ES TECHNICAL SOLUTIONS LLC,HAZARDOUS WASTE DISPOSAL                          ,PORT ARTHUR    ,JEFFERSON,29.8530531,94.0952719,59866,PHENANTHRENE,85018,0.002,0.0111,0,0,Y,Y
2020,RN102599719,JE0024D,VEOLIA ES TECHNICAL SOLUTIONS LLC,HAZARDOUS WASTE DISPOSAL                          ,PORT ARTHUR    ,JEFFERSON,29.8530531,94.0952719,59869,NONYLPHENOXYPOLYETHYLENEOXY ETHANOL,9016459,0,0,0,0,N,Y
2020,RN102599719,JE0024D,VEOLIA ES TECHNICAL SOLUTIONS LLC,HAZARDOUS WASTE DISPOSAL                          ,PORT ARTHUR    ,JEFFERSON,29.8530531,94.0952719,60000,METHANE,74828,0,0,0,0,N,
2020,RN102599719,JE0024D,VEOLIA ES TECHNICAL SOLUTIONS LLC,HAZARDOUS WASTE DISPOSAL                          ,PORT ARTHUR    ,JEFFERSON,29.8530531,94.0952719,70025, PHOSGENE,75445,0,0,0,0,Y,
2020,RN102599719,JE0024D,VEOLIA ES TECHNICAL SOLUTIONS LLC,HAZARDOUS WASTE DISPOSAL                          ,PORT ARTHUR    ,JEFFERSON,29.8530531,94.0952719,70061,HYDROGEN PEROXIDE,7722841,0,0,0,0,N,
2020,RN102599719,JE0024D,VEOLIA ES TECHNICAL SOLUTIONS LLC,HAZARDOUS WASTE DISPOSAL                          ,PORT ARTHUR    ,JEFFERSON,29.8530531,94.0952719,70106,CHLORIDE,16887006,0,0,0,0,N,
2020,RN102599719,JE0024D,VEOLIA ES TECHNICAL SOLUTIONS LLC,HAZARDOUS WASTE DISPOSAL                          ,PORT ARTHUR    ,JEFFERSON,29.8530531,94.0952719,70110,CHLORINE,7782505,0.0323,1.6606,0,0,Y,
2020,RN102599719,JE0024D,VEOLIA ES TECHNICAL SOLUTIONS LLC,HAZARDOUS WASTE DISPOSAL                          ,PORT ARTHUR    ,JEFFERSON,29.8530531,94.0952719,70112,CHLORINE DIOXIDE,10049044,0,0,0,0,N,
2020,RN102599719,JE0024D,VEOLIA ES TECHNICAL SOLUTIONS LLC,HAZARDOUS WASTE DISPOSAL                          ,PORT ARTHUR    ,JEFFERSON,29.8530531,94.0952719,70120,IODINE,7553562,0,0,0,0,N,
2020,RN102599719,JE0024D,VEOLIA ES TECHNICAL SOLUTIONS LLC,HAZARDOUS WASTE DISPOSAL                          ,PORT ARTHUR    ,JEFFERSON,29.8530531,94.0952719,70200,HYDROGEN CHLORIDE,7647010,0.27,1.5523,0,0.187,Y,
2020,RN102599719,JE0024D,VEOLIA ES TECHNICAL SOLUTIONS LLC,HAZARDOUS WASTE DISPOSAL                          ,PORT ARTHUR    ,JEFFERSON,29.8530531,94.0952719,70225,CARBON  DISULFIDE,75150,0,0,0,0,Y,
2020,RN102599719,JE0024D,VEOLIA ES TECHNICAL SOLUTIONS LLC,HAZARDOUS WASTE DISPOSAL                          ,PORT ARTHUR    ,JEFFERSON,29.8530531,94.0952719,70250,HYDROGEN FLUORIDE,7664393,0.0583,3.4424,0,0,Y,
2020,RN102599719,JE0024D,VEOLIA ES TECHNICAL SOLUTIONS LLC,HAZARDOUS WASTE DISPOSAL                          ,PORT ARTHUR    ,JEFFERSON,29.8530531,94.0952719,70300,HYDROGEN SULFIDE,7783064,1.5806,9.1865,0,0,N,
2020,RN102599719,JE0024D,VEOLIA ES TECHNICAL SOLUTIONS LLC,HAZARDOUS WASTE DISPOSAL                          ,PORT ARTHUR    ,JEFFERSON,29.8530531,94.0952719,70400,NITROGEN OXIDES,0,127.8148,706.2099,0,0,N,
2020,RN102599719,JE0024D,VEOLIA ES TECHNICAL SOLUTIONS LLC,HAZARDOUS WASTE DISPOSAL                          ,PORT ARTHUR    ,JEFFERSON,29.8530531,94.0952719,70402,NITROGEN DIOXIDE,10102440,0,0,0,0,N,
2020,RN102599719,JE0024D,VEOLIA ES TECHNICAL SOLUTIONS LLC,HAZARDOUS WASTE DISPOSAL                          ,PORT ARTHUR    ,JEFFERSON,29.8530531,94.0952719,70510,SULFUR DIOXIDE,7446095,0.6877,2.6303,0,0,N,
2020,RN102599719,JE0024D,VEOLIA ES TECHNICAL SOLUTIONS LLC,HAZARDOUS WASTE DISPOSAL                          ,PORT ARTHUR    ,JEFFERSON,29.8530531,94.0952719,71400,HYDRAZINE,302012,0,0,0,0,Y,
2020,RN102599719,JE0024D,VEOLIA ES TECHNICAL SOLUTIONS LLC,HAZARDOUS WASTE DISPOSAL                          ,PORT ARTHUR    ,JEFFERSON,29.8530531,94.0952719,71401,HYDRAZINE SULFATE,10034932,0,0,0,0,N,
2020,RN102599719,JE0024D,VEOLIA ES TECHNICAL SOLUTIONS LLC,HAZARDOUS WASTE DISPOSAL                          ,PORT ARTHUR    ,JEFFERSON,29.8530531,94.0952719,90100,CARBON DIOXIDE,124389,0,0,0,0,N,
2020,RN102599719,JE0024D,VEOLIA ES TECHNICAL SOLUTIONS LLC,HAZARDOUS WASTE DISPOSAL                          ,PORT ARTHUR    ,JEFFERSON,29.8530531,94.0952719,90300,CARBON MONOXIDE,630080,8.0806,46.0296,0,0.1728,N,
2020,RN100214683,JE0026W,PORT OF BEAUMONT NAVIGATION DIST JEFFERSON CO,PORT OF BEAUMONT GRAIN ELEVATOR                   ,BEAUMONT       ,JEFFERSON,30.07405277,94.07665277,10000,PART-U,0,0,0,0,0,N,
2020,RN100214683,JE0026W,PORT OF BEAUMONT NAVIGATION DIST JEFFERSON CO,PORT OF BEAUMONT GRAIN ELEVATOR                   ,BEAUMONT       ,JEFFERSON,30.07405277,94.07665277,13160,GRAIN-U,0,38.29,256.17,0,0,N,
2020,RN100214683,JE0026W,PORT OF BEAUMONT NAVIGATION DIST JEFFERSON CO,PORT OF BEAUMONT GRAIN ELEVATOR                   ,BEAUMONT       ,JEFFERSON,30.07405277,94.07665277,23160,PM10 GRAIN-U,0,24.05,141.44,0,0,N,
2020,RN100214683,JE0026W,PORT OF BEAUMONT NAVIGATION DIST JEFFERSON CO,PORT OF BEAUMONT GRAIN ELEVATOR                   ,BEAUMONT       ,JEFFERSON,30.07405277,94.07665277,39999,TOTAL PM2.5 PARTICULATE,0,4.13,24.44,0,0,N,
2020,RN100216035,JE0033C,CHEMOURS COMPANY FC LLC,CHEMOURS BEAUMONT ANILINE FACILITY                ,BEAUMONT       ,JEFFERSON,30.01476388,94.02883611,52420,BENZENE,71432,0.0005,0.0028,0,0,Y,Y
2020,RN100216035,JE0033C,CHEMOURS COMPANY FC LLC,CHEMOURS BEAUMONT ANILINE FACILITY                ,BEAUMONT       ,JEFFERSON,30.01476388,94.02883611,52490,TOLUENE,108883,0.0003,0.0002,0,0,Y,Y
2020,RN100216035,JE0033C,CHEMOURS COMPANY FC LLC,CHEMOURS BEAUMONT ANILINE FACILITY                ,BEAUMONT       ,JEFFERSON,30.01476388,94.02883611,52886,"DICHLOROETHYLENE TRANS 1,2",156605,0.0302,0.7011,0,0,N,Y
2020,RN100216035,JE0033C,CHEMOURS COMPANY FC LLC,CHEMOURS BEAUMONT ANILINE FACILITY                ,BEAUMONT       ,JEFFERSON,30.01476388,94.02883611,53210,CARBON TETRACHLORIDE,56235,2.026,11.072,0,0,Y,Y
2020,RN100216035,JE0033C,CHEMOURS COMPANY FC LLC,CHEMOURS BEAUMONT ANILINE FACILITY                ,BEAUMONT       ,JEFFERSON,30.01476388,94.02883611,53220,CHLOROFORM,67663,0.3714,2.0088,0,0,Y,Y
2020,RN100216035,JE0033C,CHEMOURS COMPANY FC LLC,CHEMOURS BEAUMONT ANILINE FACILITY                ,BEAUMONT       ,JEFFERSON,30.01476388,94.02883611,53250,METHYLENE CHLORIDE,75092,0.0111,0.0592,0,0,Y,
2020,RN100216035,JE0033C,CHEMOURS COMPANY FC LLC,CHEMOURS BEAUMONT ANILINE FACILITY                ,BEAUMONT       ,JEFFERSON,30.01476388,94.02883611,53270,"1,2-DICHLOROETHANE",107062,0.0006,0.0031,0,0,Y,Y
2020,RN100216035,JE0033C,CHEMOURS COMPANY FC LLC,CHEMOURS BEAUMONT ANILINE FACILITY                ,BEAUMONT       ,JEFFERSON,30.01476388,94.02883611,55550,PERCHLOROETHYLENE,127184,2.1949,12.0392,0,0,Y,
2020,RN100216035,JE0033C,CHEMOURS COMPANY FC LLC,CHEMOURS BEAUMONT ANILINE FACILITY                ,BEAUMONT       ,JEFFERSON,30.01476388,94.02883611,55650,TRICHLOROETHYLENE,79016,0.0127,0.0469,0,0,Y,Y
2020,RN100216035,JE0033C,CHEMOURS COMPANY FC LLC,CHEMOURS BEAUMONT ANILINE FACILITY                ,BEAUMONT       ,JEFFERSON,30.01476388,94.02883611,55800,VINYL CHLORIDE,75014,0.1603,0.8527,0,0,Y,Y
2020,RN102561925,JE0039N,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT                           ,BEAUMONT       ,JEFFERSON,29.97585833,94.21564166,10000,PART-U,0,28.9554,119.3523,0.0005,0,N,
2020,RN102561925,JE0039N,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT                           ,BEAUMONT       ,JEFFERSON,29.97585833,94.21564166,11160,HYDROCHLORIC ACID,7647010,15.9635,97.551,0,0,Y,
2020,RN102561925,JE0039N,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT                           ,BEAUMONT       ,JEFFERSON,29.97585833,94.21564166,13218,ROSIN,0,0.2027,2.6499,0,0,N,
2020,RN102561925,JE0039N,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT                           ,BEAUMONT       ,JEFFERSON,29.97585833,94.21564166,13219,TALL OIL,0,0,0,0,0,N,
2020,RN102561925,JE0039N,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT                           ,BEAUMONT       ,JEFFERSON,29.97585833,94.21564166,14000,PART-MINERAL-U,0,0,0,0,0,N,
2020,RN102561925,JE0039N,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT                           ,BEAUMONT       ,JEFFERSON,29.97585833,94.21564166,14126,CALCIUM OXIDE-CAO,1305788,0,0,0,0,N,
2020,RN102561925,JE0039N,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT                           ,BEAUMONT       ,JEFFERSON,29.97585833,94.21564166,14391,NICKEL AND COMPOUNDS,0,0,0,0,0,Y,
2020,RN102561925,JE0039N,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT                           ,BEAUMONT       ,JEFFERSON,29.97585833,94.21564166,14630,"SODIUM HYDROXIDE, NAOH",1310732,0,0,0,0,N,
2020,RN102561925,JE0039N,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT                           ,BEAUMONT       ,JEFFERSON,29.97585833,94.21564166,14631,SODIUM NITRITE,0,0.0001,0,0,0,N,
2020,RN102561925,JE0039N,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT                           ,BEAUMONT       ,JEFFERSON,29.97585833,94.21564166,14737,TITANIUM TETRACHLORIDE,7550450,0.1337,0.7772,0,0,Y,
2020,RN102561925,JE0039N,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT                           ,BEAUMONT       ,JEFFERSON,29.97585833,94.21564166,15000,ORGANO METAL - U,0,0,0,0,0,N,
2020,RN102561925,JE0039N,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT                           ,BEAUMONT       ,JEFFERSON,29.97585833,94.21564166,20000,PM10 PART-U,0,26.0828,94.037,0.0005,0,N,
2020,RN102561925,JE0039N,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT                           ,BEAUMONT       ,JEFFERSON,29.97585833,94.21564166,39999,TOTAL PM2.5 PARTICULATE,0,23.6847,83.4829,0,0,N,
2020,RN102561925,JE0039N,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT                           ,BEAUMONT       ,JEFFERSON,29.97585833,94.21564166,50001,VOC-UNCLASSIFIED,0,35.2193,179.1815,0,0.0049,N,Y
2020,RN102561925,JE0039N,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT                           ,BEAUMONT       ,JEFFERSON,29.97585833,94.21564166,51240,STEARIC ACID,57114,0.0035,0.0458,0,0,N,Y
2020,RN102561925,JE0039N,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT                           ,BEAUMONT       ,JEFFERSON,29.97585833,94.21564166,51410,ALLYL ALCOHOL,107186,0.0146,0.0799,0,0,N,Y
2020,RN102561925,JE0039N,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT                           ,BEAUMONT       ,JEFFERSON,29.97585833,94.21564166,51440,N-BUTYL ALCOHOL,71363,0.0072,0.0397,0,0,N,Y
2020,RN102561925,JE0039N,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT                           ,BEAUMONT       ,JEFFERSON,29.97585833,94.21564166,51490,ISOBUTANOL,78831,0.0005,0.0071,0,0,N,Y
2020,RN102561925,JE0039N,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT                           ,BEAUMONT       ,JEFFERSON,29.97585833,94.21564166,51510,ISOPROPANOL,67630,3.5708,14.9963,0,0,N,Y
2020,RN102561925,JE0039N,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT                           ,BEAUMONT       ,JEFFERSON,29.97585833,94.21564166,51570,N-PROPANOL,71238,0.002,0.0014,0,0,N,Y
2020,RN102561925,JE0039N,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT                           ,BEAUMONT       ,JEFFERSON,29.97585833,94.21564166,51590,TERT BUTYL ALCOHOL,75650,0.9263,5.0759,0,0,N,Y
2020,RN102561925,JE0039N,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT                           ,BEAUMONT       ,JEFFERSON,29.97585833,94.21564166,51600,ALDEHYDES-U,0,0.0135,0.0741,0,0,N,Y
2020,RN102561925,JE0039N,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT                           ,BEAUMONT       ,JEFFERSON,29.97585833,94.21564166,51750,ALKENES-U, ,0.101,0.6266,0,0,N,Y
2020,RN102561925,JE0039N,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT                           ,BEAUMONT       ,JEFFERSON,29.97585833,94.21564166,51751,"PENTADIENE E-1,3",2004708,0.0013,0.0072,0,0,N,Y
2020,RN102561925,JE0039N,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT                           ,BEAUMONT       ,JEFFERSON,29.97585833,94.21564166,51752,BUTENE CIS-2,590181,0.4487,3.7977,0,0,N,Y
2020,RN102561925,JE0039N,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT                           ,BEAUMONT       ,JEFFERSON,29.97585833,94.21564166,51755,"PENTADIENE, 1,4-",591935,1.8642,12.0686,0,0,N,Y
2020,RN102561925,JE0039N,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT                           ,BEAUMONT       ,JEFFERSON,29.97585833,94.21564166,51760,"PIPERYLENE, CIS-",1574410,0.7089,4.852,0,0,N,Y
2020,RN102561925,JE0039N,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT                           ,BEAUMONT       ,JEFFERSON,29.97585833,94.21564166,51765,"PIPERYLENE, TRANS-",2004708,1.176,7.9946,0,0,N,Y
2020,RN102561925,JE0039N,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT                           ,BEAUMONT       ,JEFFERSON,29.97585833,94.21564166,51800,ALKYNES-U,0,0.4484,2.6175,0,0,N,Y
2020,RN102561925,JE0039N,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT                           ,BEAUMONT       ,JEFFERSON,29.97585833,94.21564166,51810,ALKANES-U,0,0,0,0,0,N,Y
2020,RN102561925,JE0039N,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT                           ,BEAUMONT       ,JEFFERSON,29.97585833,94.21564166,51840,BUTYNE,107006,0.8784,5.6853,0,0,N,Y
2020,RN102561925,JE0039N,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT                           ,BEAUMONT       ,JEFFERSON,29.97585833,94.21564166,52002,DIPHENYL ETHER,101848,0.4915,2.6859,0,0,N,Y
2020,RN102561925,JE0039N,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT                           ,BEAUMONT       ,JEFFERSON,29.97585833,94.21564166,52200,AMINES-U,0,0.0125,0.0682,0,0,N,Y
2020,RN102561925,JE0039N,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT                           ,BEAUMONT       ,JEFFERSON,29.97585833,94.21564166,52290,ETHYLENE DIAMINE,107153,0.4055,5.3006,0,0,N,Y
2020,RN102561925,JE0039N,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT                           ,BEAUMONT       ,JEFFERSON,29.97585833,94.21564166,52400,AROMATICS-U,0,0,0,0,0,N,Y
2020,RN102561925,JE0039N,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT                           ,BEAUMONT       ,JEFFERSON,29.97585833,94.21564166,52416,"TRIMETHYL BENZENE, 1,2,4-",95636,0.0003,0.0041,0,0,N,Y
2020,RN102561925,JE0039N,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT                           ,BEAUMONT       ,JEFFERSON,29.97585833,94.21564166,52420,BENZENE,71432,0.074,0.4047,0,0,Y,Y
2020,RN102561925,JE0039N,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT                           ,BEAUMONT       ,JEFFERSON,29.97585833,94.21564166,52450,ETHYL BENZENE,100414,11.3042,63.0161,0,0,Y,Y
2020,RN102561925,JE0039N,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT                           ,BEAUMONT       ,JEFFERSON,29.97585833,94.21564166,52460,NAPHTHALENE,91203,0.002,0.0228,0,0,Y,Y
2020,RN102561925,JE0039N,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT                           ,BEAUMONT       ,JEFFERSON,29.97585833,94.21564166,52480,STYRENE,100425,1.4454,17.7236,0,0,Y,Y
2020,RN102561925,JE0039N,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT                           ,BEAUMONT       ,JEFFERSON,29.97585833,94.21564166,52490,TOLUENE,108883,0.0112,0.0614,0,0,Y,Y
2020,RN102561925,JE0039N,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT                           ,BEAUMONT       ,JEFFERSON,29.97585833,94.21564166,52510,XYLENE-U,1330207,0.0054,0.071,0,0,Y,Y
2020,RN102561925,JE0039N,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT                           ,BEAUMONT       ,JEFFERSON,29.97585833,94.21564166,52639,"BUTYL ETHER, N-",142961,0.0104,0.0437,0,0,N,Y
2020,RN102561925,JE0039N,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT                           ,BEAUMONT       ,JEFFERSON,29.97585833,94.21564166,52800,ETHERS-U,0,0.4096,5.3119,0,0,N,Y
2020,RN102561925,JE0039N,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT                           ,BEAUMONT       ,JEFFERSON,29.97585833,94.21564166,52830,GLYCOL ETHERS CELLOSOLVES,0,0.0009,0.0122,0,0,Y,Y
2020,RN102561925,JE0039N,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT                           ,BEAUMONT       ,JEFFERSON,29.97585833,94.21564166,53475,CHLORODIFLUOROMETHANE,75456,0.0588,0.7686,0,0,N,
2020,RN102561925,JE0039N,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT                           ,BEAUMONT       ,JEFFERSON,29.97585833,94.21564166,54020,ACETONE,67641,1.5747,8.6285,0,0,N,
2020,RN102561925,JE0039N,GOODYEAR TIRE & RUBBER COMPANY,BEAUMONT CHEMICAL PLANT                           ,BEAUMONT       ,JEFFERSON,29.97585833,94.21564166,55150,"1,3- BUTADIENE",106990,10.9783,82.0267,0.0042,0,Y,Y
